bill_id,people_id,position
1769716,22936,2
1769716,24727,9
1769716,24745,12
1769716,24831,10
1769716,24847,11
1769716,24945,13
1769721,13962,4
1769721,14167,3
1769721,17711,8
1769721,19066,5
1769721,19968,6
1769721,19970,7
1769721,19995,10
1769721,21622,9
1769721,22025,1
1769721,24727,2
1769721,24733,11
1769729,470,6
1769729,503,5
1769729,11213,7
1769729,11810,9
1769729,16870,4
1769729,16957,3
1769729,22078,2
1769729,22079,8
1769729,22080,1
1769733,11531,13
1769733,13962,15
1769733,14154,9
1769733,14157,1
1769733,14162,10
1769733,17571,11
1769733,18228,6
1769733,18234,16
1769733,19066,3
1769733,19970,8
1769733,19995,14
1769733,19996,5
1769733,20002,2
1769733,21622,17
1769733,24726,12
1769733,24736,7
1769733,24849,4
1769737,13962,14
1769737,14154,7
1769737,14157,1
1769737,14169,5
1769737,17711,2
1769737,18228,4
1769737,19066,3
1769737,19970,6
1769737,19976,8
1769737,19978,12
1769737,19990,15
1769737,19995,11
1769737,21622,16
1769737,24726,9
1769737,24733,13
1769737,24842,10
1769741,11531,18
1769741,11812,1
1769741,13962,9
1769741,16773,8
1769741,18228,3
1769741,18236,15
1769741,19066,6
1769741,19478,4
1769741,19978,2
1769741,19983,17
1769741,19985,13
1769741,19995,7
1769741,21622,16
1769741,24727,5
1769741,24741,10
1769741,24835,11
1769741,24842,12
1769741,24845,14
1769748,339,2
1769748,11809,4
1769748,16748,1
1769748,18220,5
1769748,20815,3
1769751,339,2
1769751,11809,4
1769751,16748,3
1769751,18220,5
1769751,20815,1
1769757,907,12
1769757,13962,4
1769757,14167,3
1769757,17711,8
1769757,19066,5
1769757,19968,6
1769757,19970,7
1769757,19995,10
1769757,21622,9
1769757,22025,1
1769757,24727,2
1769757,24733,11
1769761,13962,3
1769761,14167,2
1769761,17711,7
1769761,19066,4
1769761,19968,5
1769761,19970,6
1769761,19995,9
1769761,21622,8
1769761,22025,1
1769761,24733,10
1769766,13962,10
1769766,14156,2
1769766,14157,1
1769766,18228,3
1769766,19066,8
1769766,19995,4
1769766,21622,11
1769766,22990,9
1769766,24733,5
1769766,24835,6
1769766,24845,7
1769772,470,8
1769772,477,5
1769772,511,3
1769772,18946,6
1769772,20563,7
1769772,20815,2
1769772,22078,1
1769772,22079,4
1769776,450,8
1769776,17710,4
1769776,17712,3
1769776,19970,6
1769776,19990,1
1769776,21622,12
1769776,22028,10
1769776,22047,9
1769776,22990,2
1769776,24733,11
1769776,24832,5
1769776,24845,7
1769825,466,3
1769825,470,7
1769825,477,2
1769825,503,9
1769825,931,8
1769825,18516,6
1769825,20563,1
1769825,20816,11
1769825,22078,4
1769825,22079,10
1769825,23149,5
1769828,470,7
1769828,477,2
1769828,481,1
1769828,13010,5
1769828,18516,8
1769828,20815,3
1769828,22078,6
1769828,22079,4
1769830,262,6
1769830,470,8
1769830,931,7
1769830,11213,4
1769830,11810,13
1769830,13010,10
1769830,18220,15
1769830,18900,9
1769830,20563,12
1769830,20815,5
1769830,20816,14
1769830,22040,1
1769830,22078,11
1769830,22079,2
1769830,23149,3
1769834,262,21
1769834,465,15
1769834,470,9
1769834,902,1
1769834,931,3
1769834,934,16
1769834,11527,17
1769834,11809,22
1769834,13010,8
1769834,16869,6
1769834,16956,7
1769834,16957,2
1769834,17529,11
1769834,17713,14
1769834,18516,20
1769834,18795,4
1769834,18900,12
1769834,18946,13
1769834,20563,19
1769834,22040,10
1769834,22078,5
1769834,22080,18
1769837,470,13
1769837,477,5
1769837,481,3
1769837,503,10
1769837,511,20
1769837,917,21
1769837,931,16
1769837,11213,18
1769837,13010,7
1769837,14146,6
1769837,16957,2
1769837,18220,15
1769837,18516,11
1769837,20563,1
1769837,20815,4
1769837,20816,19
1769837,20817,17
1769837,22078,8
1769837,22079,14
1769837,22081,12
1769837,23149,9
1769839,277,2
1769839,465,14
1769839,470,3
1769839,477,8
1769839,481,5
1769839,503,7
1769839,11213,17
1769839,11527,4
1769839,13010,1
1769839,16957,10
1769839,17529,15
1769839,18220,11
1769839,18900,12
1769839,20563,16
1769839,20815,6
1769839,20816,18
1769839,22078,9
1769839,22079,13
1769842,470,7
1769842,477,3
1769842,16957,9
1769842,18516,2
1769842,20815,5
1769842,22078,8
1769842,22079,6
1769842,22081,1
1769842,23149,4
1769845,16748,6
1769845,16869,2
1769845,16870,1
1769845,20817,8
1769845,21372,3
1769845,22040,4
1769845,22079,7
1769845,23555,5
1769846,16748,1
1769846,17529,2
1769848,511,1
1769848,22079,2
1769849,470,7
1769849,477,8
1769849,481,6
1769849,503,2
1769849,11213,11
1769849,18220,5
1769849,20815,4
1769849,20816,12
1769849,20817,1
1769849,22078,10
1769849,22079,9
1769849,22081,3
1769853,16748,3
1769853,16870,1
1769853,20816,5
1769853,22079,4
1769853,23555,2
1769856,277,1
1769856,339,3
1769856,917,5
1769856,16748,4
1769856,16956,2
1769859,13962,15
1769859,14157,14
1769859,18228,10
1769859,18231,5
1769859,18234,6
1769859,19066,4
1769859,19978,9
1769859,19979,18
1769859,19995,11
1769859,21622,19
1769859,22028,12
1769859,22039,7
1769859,22990,3
1769859,24726,2
1769859,24727,13
1769859,24733,1
1769859,24835,16
1769859,24845,8
1769859,24849,17
1769862,14169,3
1769862,16744,6
1769862,18228,4
1769862,19066,2
1769862,19995,7
1769862,21622,8
1769862,24742,1
1769862,24845,5
1769866,339,7
1769866,11527,9
1769866,16869,4
1769866,16870,1
1769866,17529,5
1769866,17713,8
1769866,18946,2
1769866,19038,3
1769866,21372,6
1769868,466,2
1769868,470,5
1769868,511,1
1769868,13010,4
1769868,22078,7
1769868,22079,3
1769868,23149,6
1769871,277,2
1769871,465,14
1769871,470,3
1769871,477,8
1769871,481,5
1769871,503,7
1769871,11213,17
1769871,11527,4
1769871,13010,1
1769871,16957,10
1769871,17529,15
1769871,18220,11
1769871,18900,12
1769871,20563,16
1769871,20815,6
1769871,22078,9
1769871,22079,13
1769873,277,1
1769876,339,3
1769876,465,5
1769876,16748,1
1769876,16870,2
1769876,17529,4
1769879,470,9
1769879,477,6
1769879,481,5
1769879,503,7
1769879,931,2
1769879,16957,1
1769879,20815,3
1769879,20816,11
1769879,22078,8
1769879,22079,10
1769879,23149,4
1769881,450,8
1769881,929,2
1769881,13960,10
1769881,13962,22
1769881,14154,12
1769881,14157,29
1769881,14169,7
1769881,17012,25
1769881,17711,3
1769881,18228,5
1769881,18236,20
1769881,19066,14
1769881,19478,4
1769881,19968,31
1769881,19969,18
1769881,19970,19
1769881,19973,26
1769881,19986,32
1769881,19990,24
1769881,19995,11
1769881,20005,9
1769881,21622,33
1769881,22935,34
1769881,24728,16
1769881,24733,1
1769881,24736,30
1769881,24741,23
1769881,24747,6
1769881,24832,21
1769881,24835,17
1769881,24838,15
1769881,24842,13
1769881,24845,28
1769881,24849,27
1769882,470,7
1769882,477,2
1769882,481,1
1769882,13010,5
1769882,18516,8
1769882,20815,3
1769882,22078,6
1769882,22079,4
1769885,914,16
1769885,14169,2
1769885,16744,7
1769885,18228,3
1769885,19969,13
1769885,19978,12
1769885,19985,4
1769885,19991,15
1769885,19995,8
1769885,21622,14
1769885,22033,6
1769885,24733,10
1769885,24742,1
1769885,24835,11
1769885,24845,5
1769885,24849,9
1769887,14166,5
1769887,16869,3
1769887,16870,1
1769887,17529,4
1769887,19038,2
1769889,470,7
1769889,477,2
1769889,481,1
1769889,13010,5
1769889,18516,8
1769889,20815,3
1769889,22078,6
1769889,22079,4
1769891,470,7
1769891,477,3
1769891,481,6
1769891,11213,5
1769891,13010,8
1769891,16957,1
1769891,20815,2
1769891,20816,10
1769891,22078,4
1769891,22079,9
1769897,287,2
1769897,24851,1
1769907,342,7
1769907,365,2
1769907,402,5
1769907,11531,9
1769907,13960,4
1769907,17571,3
1769907,19987,1
1769907,21622,10
1769907,22028,6
1769907,24833,8
1769921,287,22
1769921,311,20
1769921,11812,10
1769921,14157,1
1769921,14169,3
1769921,18228,2
1769921,18234,5
1769921,19066,6
1769921,19968,9
1769921,19969,23
1769921,19970,4
1769921,19978,7
1769921,19979,12
1769921,19980,11
1769921,19990,8
1769921,19991,24
1769921,19999,18
1769921,20002,19
1769921,20003,17
1769921,21622,16
1769921,22029,21
1769921,22039,14
1769921,24733,13
1769921,24741,15
1769921,24744,25
1769931,14157,4
1769931,18228,2
1769931,18234,1
1769931,19066,6
1769931,19969,10
1769931,19995,5
1769931,20002,3
1769931,21622,9
1769931,22028,7
1769931,22029,8
1769931,24733,11
1770010,16869,1
1770018,14156,9
1770018,14169,5
1770018,17363,2
1770018,18228,4
1770018,19066,3
1770018,19979,13
1770018,19991,14
1770018,19995,6
1770018,21622,12
1770018,22038,1
1770018,24728,10
1770018,24741,7
1770018,24743,11
1770018,24835,8
1770028,330,27
1770028,392,26
1770028,11812,13
1770028,14157,19
1770028,14167,12
1770028,14169,2
1770028,18228,3
1770028,19066,5
1770028,19478,4
1770028,19969,1
1770028,19970,10
1770028,19976,7
1770028,19979,29
1770028,19985,8
1770028,19990,15
1770028,19991,17
1770028,19995,9
1770028,19999,31
1770028,20002,25
1770028,20005,18
1770028,21622,32
1770028,22028,30
1770028,22034,23
1770028,24728,14
1770028,24733,6
1770028,24742,20
1770028,24835,16
1770028,24840,28
1770028,24841,24
1770028,24845,21
1770028,24849,11
1770028,24897,22
1770038,924,10
1770038,16744,9
1770038,18228,2
1770038,19066,7
1770038,19968,3
1770038,19985,6
1770038,19995,5
1770038,19999,1
1770038,22039,8
1770038,24733,4
1770038,24746,11
1770038,24749,12
1770046,16956,1
1770055,14169,7
1770055,18228,3
1770055,19066,2
1770055,19976,1
1770055,19978,5
1770055,19990,8
1770055,19991,11
1770055,19995,4
1770055,19999,13
1770055,21622,10
1770055,22034,6
1770055,22990,12
1770055,24728,9
1770064,14169,7
1770064,18228,3
1770064,19066,2
1770064,19976,1
1770064,19978,5
1770064,19990,8
1770064,19991,11
1770064,19995,4
1770064,19999,13
1770064,21622,10
1770064,22034,6
1770064,22990,12
1770064,24728,9
1770069,287,6
1770069,18228,2
1770069,19985,5
1770069,19991,10
1770069,19995,4
1770069,21622,8
1770069,22038,9
1770069,24727,7
1770069,24728,1
1770069,24849,3
1770076,18228,3
1770076,19066,2
1770076,19976,1
1770076,19995,4
1770076,21622,8
1770076,22028,5
1770076,24728,9
1770076,24832,6
1770076,24838,7
1770083,421,26
1770083,11812,16
1770083,14157,9
1770083,18228,6
1770083,19066,8
1770083,19970,13
1770083,19972,24
1770083,19980,1
1770083,19991,28
1770083,19995,15
1770083,20002,23
1770083,21622,27
1770083,22024,10
1770083,22025,19
1770083,22028,11
1770083,22029,22
1770083,22034,14
1770083,22039,21
1770083,22045,3
1770083,22935,4
1770083,24728,12
1770083,24733,2
1770083,24742,7
1770083,24743,17
1770083,24744,20
1770083,24845,25
1770083,24846,5
1770083,24897,18
1770088,20000,1
1770088,24835,2
1770093,470,6
1770093,11213,3
1770093,16748,5
1770093,17529,4
1770093,17713,1
1770093,19038,2
1770098,287,16
1770098,392,1
1770098,14154,14
1770098,14157,3
1770098,14169,15
1770098,18228,12
1770098,19066,5
1770098,19478,8
1770098,19968,2
1770098,19970,9
1770098,19978,11
1770098,19979,13
1770098,19995,10
1770098,19996,7
1770098,19999,19
1770098,21622,18
1770098,22041,6
1770098,24733,20
1770098,24838,17
1770098,24849,4
1770109,287,43
1770109,311,49
1770109,314,26
1770109,392,12
1770109,421,48
1770109,440,33
1770109,907,21
1770109,914,52
1770109,924,42
1770109,11532,23
1770109,11812,27
1770109,14157,56
1770109,14169,9
1770109,17710,1
1770109,18218,37
1770109,18228,5
1770109,18231,7
1770109,18234,30
1770109,18236,10
1770109,19066,14
1770109,19478,25
1770109,19969,20
1770109,19970,6
1770109,19976,29
1770109,19978,16
1770109,19980,50
1770109,19985,51
1770109,19989,34
1770109,19990,35
1770109,19991,32
1770109,19995,18
1770109,19999,31
1770109,20002,45
1770109,20003,22
1770109,20005,24
1770109,21350,2
1770109,21622,53
1770109,22028,28
1770109,22033,36
1770109,22038,46
1770109,22039,15
1770109,22041,57
1770109,24727,59
1770109,24728,19
1770109,24730,44
1770109,24733,11
1770109,24737,54
1770109,24742,38
1770109,24744,40
1770109,24746,17
1770109,24747,4
1770109,24749,41
1770109,24832,8
1770109,24835,13
1770109,24841,39
1770109,24842,58
1770109,24895,3
1770109,24896,47
1770109,24897,55
1770116,470,10
1770116,477,3
1770116,481,2
1770116,917,6
1770116,11809,5
1770116,16748,9
1770116,17529,8
1770116,17713,1
1770116,18946,4
1770116,21372,7
1770124,14139,1
1770124,14169,6
1770124,18228,7
1770124,19066,9
1770124,19478,2
1770124,19970,11
1770124,19978,8
1770124,19979,13
1770124,19990,18
1770124,19991,17
1770124,19995,4
1770124,19999,3
1770124,20005,15
1770124,21366,12
1770124,21622,16
1770124,24733,10
1770124,24739,14
1770124,24832,20
1770124,24842,19
1770124,24849,5
1770128,262,2
1770128,466,5
1770128,477,8
1770128,931,10
1770128,11213,6
1770128,11527,3
1770128,11810,7
1770128,16956,4
1770128,18946,1
1770128,23556,9
1770135,14139,1
1770135,14169,7
1770135,18228,8
1770135,19066,10
1770135,19478,2
1770135,19970,12
1770135,19978,9
1770135,19979,14
1770135,19990,19
1770135,19991,18
1770135,19995,5
1770135,19999,3
1770135,20005,16
1770135,21366,13
1770135,21622,17
1770135,24733,11
1770135,24739,15
1770135,24832,21
1770135,24842,20
1770135,24845,4
1770135,24849,6
1770144,11810,3
1770144,13010,5
1770144,16748,6
1770144,16870,2
1770144,17529,1
1770144,23149,4
1770150,342,2
1770150,18226,1
1770150,21383,3
1770159,14139,1
1770159,14169,5
1770159,18228,6
1770159,19066,8
1770159,19478,2
1770159,19970,10
1770159,19978,7
1770159,19979,12
1770159,19990,17
1770159,19991,16
1770159,19995,4
1770159,19999,3
1770159,20005,14
1770159,21366,11
1770159,21622,15
1770159,24733,9
1770159,24739,13
1770159,24832,19
1770159,24842,18
1770164,262,5
1770164,470,8
1770164,16748,7
1770164,16870,3
1770164,17713,2
1770164,18795,4
1770164,18946,6
1770164,23555,1
1770171,470,9
1770171,477,6
1770171,481,5
1770171,503,1
1770171,931,8
1770171,11213,7
1770171,11810,10
1770171,16957,3
1770171,20563,11
1770171,20815,4
1770171,22079,2
1770240,339,11
1770240,470,8
1770240,477,4
1770240,11213,7
1770240,13010,3
1770240,16870,2
1770240,20563,10
1770240,20815,5
1770240,20816,9
1770240,20817,1
1770240,22079,6
1770253,466,13
1770253,470,10
1770253,477,4
1770253,503,6
1770253,931,3
1770253,13010,9
1770253,16957,1
1770253,20815,7
1770253,20816,12
1770253,22040,5
1770253,22078,8
1770253,22079,11
1770253,23149,2
1770276,470,7
1770276,503,3
1770276,917,10
1770276,931,12
1770276,11213,4
1770276,13010,8
1770276,14166,1
1770276,16748,5
1770276,16957,2
1770276,18220,11
1770276,22078,9
1770276,23556,6
1770280,330,2
1770280,14157,5
1770280,16035,18
1770280,16745,15
1770280,18228,3
1770280,18234,14
1770280,19066,6
1770280,19973,20
1770280,19976,7
1770280,19979,13
1770280,19990,21
1770280,19995,9
1770280,21350,23
1770280,21622,22
1770280,24727,11
1770280,24728,12
1770280,24733,8
1770280,24741,16
1770280,24747,1
1770280,24749,4
1770280,24835,17
1770280,24848,19
1770280,24849,10
1770287,470,6
1770287,477,2
1770287,11213,9
1770287,13010,8
1770287,16957,1
1770287,20563,5
1770287,20815,3
1770287,20816,10
1770287,22078,4
1770287,22079,7
1770293,342,4
1770293,378,6
1770293,11531,10
1770293,16773,9
1770293,17571,13
1770293,19969,2
1770293,19971,3
1770293,19974,11
1770293,20000,1
1770293,21383,14
1770293,21622,12
1770293,22043,7
1770293,22044,8
1770293,24847,5
1770300,378,11
1770300,413,9
1770300,11531,10
1770300,13960,3
1770300,14154,4
1770300,16745,7
1770300,16773,12
1770300,18229,1
1770300,19656,8
1770300,20000,16
1770300,21383,15
1770300,22030,2
1770300,22045,6
1770300,22046,14
1770300,24832,5
1770300,24847,17
1770300,24852,13
1770306,14157,3
1770306,18227,9
1770306,18228,2
1770306,19066,8
1770306,19970,6
1770306,19979,11
1770306,19995,7
1770306,20003,5
1770306,21286,1
1770306,21622,10
1770306,24733,12
1770306,24747,4
1770314,466,1
1770314,477,2
1770314,13010,3
1770319,919,2
1770319,14154,3
1770319,14162,8
1770319,18226,4
1770319,19982,6
1770319,20000,1
1770319,22043,5
1770319,24836,7
1770326,470,12
1770326,477,5
1770326,481,7
1770326,503,8
1770326,931,1
1770326,11213,15
1770326,13010,14
1770326,16957,6
1770326,18220,9
1770326,18516,10
1770326,20563,13
1770326,20815,2
1770326,22078,11
1770326,22079,4
1770326,23149,3
1770326,23556,16
1770332,470,11
1770332,481,5
1770332,511,2
1770332,931,7
1770332,13010,6
1770332,16956,1
1770332,16957,10
1770332,18220,14
1770332,18516,12
1770332,20563,8
1770332,20815,4
1770332,20816,15
1770332,22078,3
1770332,22079,9
1770332,23149,13
1770340,277,2
1770340,339,3
1770340,465,6
1770340,11213,5
1770340,11810,4
1770340,14166,1
1770347,16748,1
1770347,23149,2
1770354,470,5
1770354,481,8
1770354,11527,10
1770354,16748,1
1770354,16869,9
1770354,16870,3
1770354,16956,6
1770354,17713,4
1770354,20563,2
1770354,22079,7
1770357,470,10
1770357,481,3
1770357,511,2
1770357,931,9
1770357,13010,4
1770357,16956,1
1770357,16957,5
1770357,18220,15
1770357,18516,12
1770357,20563,11
1770357,20815,7
1770357,20816,16
1770357,22078,6
1770357,22079,8
1770357,22081,13
1770357,23149,14
1770365,283,10
1770365,342,8
1770365,402,4
1770365,16773,12
1770365,19656,7
1770365,21383,2
1770365,22030,3
1770365,22036,5
1770365,22044,6
1770365,24834,11
1770365,24847,1
1770365,24851,9
1770372,470,7
1770372,477,6
1770372,481,5
1770372,503,2
1770372,931,16
1770372,13010,8
1770372,16957,11
1770372,18220,4
1770372,18516,15
1770372,20563,13
1770372,20815,3
1770372,20816,9
1770372,20817,1
1770372,22078,10
1770372,22079,12
1770372,22081,17
1770372,23149,14
1770379,287,28
1770379,440,31
1770379,14142,23
1770379,14157,6
1770379,14169,9
1770379,16744,3
1770379,18228,4
1770379,18236,19
1770379,19066,8
1770379,19478,35
1770379,19969,25
1770379,19970,15
1770379,19978,18
1770379,19979,5
1770379,19983,34
1770379,19991,1
1770379,19995,12
1770379,19999,10
1770379,20002,33
1770379,20003,20
1770379,20005,26
1770379,21622,27
1770379,22029,32
1770379,22034,21
1770379,22990,2
1770379,24728,24
1770379,24730,30
1770379,24733,16
1770379,24739,29
1770379,24741,17
1770379,24743,22
1770379,24832,37
1770379,24835,14
1770379,24838,11
1770379,24845,7
1770379,24849,13
1770379,24944,36
1770385,339,4
1770385,465,3
1770385,16748,1
1770385,16956,5
1770385,18900,6
1770385,22040,2
1770388,14157,8
1770388,18228,5
1770388,18236,11
1770388,19066,6
1770388,19968,7
1770388,19979,10
1770388,19991,17
1770388,19995,4
1770388,20003,13
1770388,22033,14
1770388,22034,12
1770388,22038,1
1770388,22935,2
1770388,22990,18
1770388,24728,9
1770388,24733,16
1770388,24838,15
1770388,24849,3
1770549,14139,1
1770549,14169,4
1770549,18228,5
1770549,19066,6
1770549,19969,11
1770549,19976,3
1770549,19995,8
1770549,21622,16
1770549,22028,9
1770549,22039,14
1770549,24728,7
1770549,24733,13
1770549,24741,15
1770549,24747,2
1770549,24832,12
1770549,24835,10
1770563,13960,4
1770563,14142,2
1770563,14157,6
1770563,14162,9
1770563,17329,1
1770563,18228,3
1770563,19066,5
1770563,19985,10
1770563,19995,8
1770563,19999,12
1770563,21622,11
1770563,24842,7
1770575,287,1
1770575,312,3
1770575,11531,4
1770575,14157,8
1770575,18228,9
1770575,19066,6
1770575,19979,7
1770575,19995,11
1770575,22038,10
1770575,24728,2
1770575,24842,5
1770587,11531,9
1770587,14154,3
1770587,16773,8
1770587,17305,6
1770587,17605,1
1770587,18226,2
1770587,21383,7
1770587,22030,4
1770587,22044,5
1770587,24732,11
1770587,24831,12
1770587,24847,10
1770597,11812,5
1770597,18228,2
1770597,19066,4
1770597,19995,6
1770597,22034,9
1770597,24728,10
1770597,24730,1
1770597,24731,8
1770597,24842,3
1770597,24895,7
1770621,14152,2
1770621,14154,5
1770621,17363,7
1770621,18228,3
1770621,19989,8
1770621,19995,4
1770621,21622,10
1770621,22037,9
1770621,22038,1
1770621,22041,6
1770621,24736,13
1770621,24829,11
1770621,24832,14
1770621,24838,12
1770648,13962,1
1770648,18234,3
1770648,19969,7
1770648,19978,2
1770648,19981,4
1770648,19995,6
1770648,20002,10
1770648,21622,9
1770648,24731,5
1770648,24832,8
1770678,342,9
1770678,413,8
1770678,11533,12
1770678,14152,5
1770678,16773,11
1770678,17605,1
1770678,19967,13
1770678,19976,7
1770678,22044,3
1770678,22936,6
1770678,24829,10
1770678,24831,14
1770678,24836,4
1770678,24839,2
1770683,287,12
1770683,378,10
1770683,392,13
1770683,11531,15
1770683,14145,7
1770683,14152,3
1770683,16773,14
1770683,17605,1
1770683,19656,8
1770683,20000,11
1770683,22030,5
1770683,22036,6
1770683,22044,2
1770683,22936,4
1770683,24844,16
1770683,24847,9
1770687,312,5
1770687,13962,10
1770687,14157,9
1770687,14169,4
1770687,18228,6
1770687,19066,7
1770687,19969,11
1770687,19976,8
1770687,19979,1
1770687,19991,17
1770687,19995,3
1770687,19996,2
1770687,22033,14
1770687,24728,12
1770687,24733,16
1770687,24743,18
1770687,24835,13
1770687,24838,15
1770691,342,3
1770691,14154,2
1770691,18226,1
1770691,19974,5
1770691,21383,4
1770691,24844,6
1770695,342,15
1770695,13960,9
1770695,14152,5
1770695,14154,6
1770695,14162,10
1770695,16773,2
1770695,17305,8
1770695,17605,1
1770695,17684,13
1770695,17707,19
1770695,18226,4
1770695,19967,17
1770695,19974,12
1770695,21383,11
1770695,22030,3
1770695,22044,7
1770695,22045,18
1770695,24833,14
1770695,24846,20
1770695,24850,16
1770700,312,6
1770700,342,4
1770700,14152,2
1770700,16745,10
1770700,16773,8
1770700,17305,3
1770700,17605,1
1770700,19969,5
1770700,21383,7
1770700,24740,11
1770700,24847,9
1770705,378,8
1770705,11531,10
1770705,11810,4
1770705,11817,11
1770705,14154,3
1770705,14162,5
1770705,16773,9
1770705,17605,1
1770705,19969,2
1770705,21383,6
1770705,24847,7
1770709,287,3
1770709,16773,4
1770709,17605,1
1770709,19969,2
1770709,24733,5
1770713,312,5
1770713,13962,10
1770713,14157,9
1770713,14169,4
1770713,18228,6
1770713,19066,7
1770713,19969,12
1770713,19976,8
1770713,19979,1
1770713,19991,18
1770713,19995,3
1770713,19996,2
1770713,22033,15
1770713,22047,11
1770713,24728,13
1770713,24733,17
1770713,24743,19
1770713,24835,14
1770713,24838,16
1770716,312,4
1770716,13962,2
1770716,14156,7
1770716,16773,6
1770716,17605,1
1770716,19969,3
1770716,21383,5
1770716,24847,8
1770718,283,5
1770718,311,1
1770718,14142,10
1770718,18225,12
1770718,18228,4
1770718,19478,6
1770718,19983,14
1770718,19991,11
1770718,19995,3
1770718,20000,8
1770718,20002,16
1770718,20003,9
1770718,21622,13
1770718,24733,7
1770718,24746,17
1770718,24747,2
1770718,24845,15
1770721,342,9
1770721,378,12
1770721,402,10
1770721,413,7
1770721,11810,3
1770721,14154,4
1770721,16773,2
1770721,17305,8
1770721,17605,1
1770721,18226,14
1770721,19971,11
1770721,22030,5
1770721,22044,6
1770721,24844,16
1770721,24847,15
1770721,24852,13
1770775,11812,2
1770775,13962,7
1770775,19969,4
1770775,19995,8
1770775,22045,9
1770775,24733,6
1770775,24835,3
1770775,24842,5
1770775,24843,1
1770790,11812,9
1770790,14157,16
1770790,14169,4
1770790,18228,3
1770790,19066,14
1770790,19969,8
1770790,19972,13
1770790,19978,15
1770790,19991,18
1770790,19995,12
1770790,19999,20
1770790,21622,19
1770790,22025,5
1770790,22039,1
1770790,24727,21
1770790,24731,17
1770790,24733,7
1770790,24737,6
1770790,24749,11
1770790,24832,10
1770790,24845,2
1770801,450,6
1770801,14169,3
1770801,17710,1
1770801,18228,8
1770801,18236,11
1770801,19066,5
1770801,19478,9
1770801,19979,10
1770801,19995,4
1770801,19999,12
1770801,20005,2
1770801,21622,13
1770801,24739,14
1770801,24842,7
1770809,330,4
1770809,18228,2
1770809,19066,3
1770809,19478,5
1770809,19995,9
1770809,19996,6
1770809,20003,12
1770809,22045,13
1770809,24733,8
1770809,24741,10
1770809,24744,11
1770809,24747,1
1770809,24849,7
1770821,13962,16
1770821,14157,17
1770821,14169,6
1770821,18228,2
1770821,19066,7
1770821,19969,14
1770821,19976,8
1770821,19985,12
1770821,19995,3
1770821,20003,13
1770821,21622,15
1770821,24733,9
1770821,24741,10
1770821,24747,1
1770821,24835,5
1770821,24842,11
1770821,24849,4
1770833,18228,4
1770833,19066,5
1770833,19970,2
1770833,19983,12
1770833,19995,3
1770833,19999,11
1770833,21622,10
1770833,22028,7
1770833,22039,6
1770833,22047,1
1770833,24731,8
1770833,24741,9
1770843,312,4
1770843,17710,1
1770843,18228,6
1770843,19066,2
1770843,19969,9
1770843,19976,3
1770843,19996,5
1770843,19999,11
1770843,21622,10
1770843,24733,8
1770843,24832,7
1770857,287,14
1770857,392,1
1770857,402,12
1770857,907,29
1770857,924,9
1770857,11812,6
1770857,13962,27
1770857,14153,21
1770857,14154,20
1770857,14167,5
1770857,18228,2
1770857,19066,7
1770857,19478,26
1770857,19968,18
1770857,19969,3
1770857,19970,16
1770857,19973,13
1770857,19978,8
1770857,19979,15
1770857,19989,19
1770857,19991,22
1770857,19999,23
1770857,20003,10
1770857,20005,4
1770857,22028,28
1770857,22034,24
1770857,24746,25
1770857,24747,17
1770857,24849,11
1770864,342,5
1770864,11531,2
1770864,16773,9
1770864,17012,4
1770864,17414,1
1770864,18226,6
1770864,21383,8
1770864,22030,3
1770864,24847,7
1770864,24896,10
1770880,378,6
1770880,14154,3
1770880,16773,10
1770880,17012,4
1770880,17262,9
1770880,18226,5
1770880,21383,7
1770880,22030,2
1770880,22035,1
1770880,24852,8
1770892,342,3
1770892,11817,2
1770892,13960,4
1770892,16773,5
1770892,17414,1
1770892,22027,6
1770902,342,4
1770902,919,3
1770902,19971,2
1770902,24846,1
1770915,287,7
1770915,314,11
1770915,17012,9
1770915,18228,2
1770915,19972,8
1770915,19978,3
1770915,19995,4
1770915,21622,10
1770915,22028,5
1770915,22033,6
1770915,22039,1
1770915,24733,12
1770925,18228,4
1770925,18231,1
1770925,19066,7
1770925,19979,11
1770925,19980,9
1770925,19991,13
1770925,19995,5
1770925,19999,3
1770925,21622,12
1770925,22033,2
1770925,22034,10
1770925,22039,8
1770925,24743,6
1770935,11817,1
1770935,17508,3
1770935,24846,2
1770947,287,23
1770947,311,18
1770947,14156,24
1770947,14169,12
1770947,17711,22
1770947,18218,1
1770947,18228,2
1770947,18231,5
1770947,18234,7
1770947,19066,16
1770947,19478,9
1770947,19968,11
1770947,19970,15
1770947,19976,6
1770947,19979,19
1770947,19986,10
1770947,19990,21
1770947,19991,20
1770947,19995,13
1770947,20003,28
1770947,20005,4
1770947,21622,25
1770947,22034,8
1770947,22990,27
1770947,24737,17
1770947,24749,14
1770947,24849,3
1770947,24944,26
1770959,342,4
1770959,17414,1
1770959,17605,6
1770959,18217,2
1770959,18226,5
1770959,22030,3
1770968,287,4
1770968,342,13
1770968,11531,6
1770968,14154,10
1770968,16773,20
1770968,17012,12
1770968,17414,1
1770968,19969,3
1770968,19970,5
1770968,19974,7
1770968,21383,15
1770968,22028,8
1770968,22030,9
1770968,22043,18
1770968,24745,19
1770968,24831,2
1770968,24844,11
1770968,24847,14
1770968,24851,16
1770968,24852,17
1770978,283,7
1770978,342,4
1770978,365,2
1770978,11531,11
