bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1720442,3013250,text,72884,application/pdf,Amended,https://legiscan.com/PA/text/SB447/id/3013250,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0447&pn=1799
1740142,2746650,text,63660,application/pdf,Introduced,https://legiscan.com/PA/text/SB448/id/2746650,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0448&pn=0430
1740006,2746040,text,67966,application/pdf,Introduced,https://legiscan.com/PA/text/SB449/id/2746040,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0449&pn=0431
1740127,2746657,text,68690,application/pdf,Introduced,https://legiscan.com/PA/text/SB450/id/2746657,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0450&pn=0432
1740042,2746638,text,65290,application/pdf,Introduced,https://legiscan.com/PA/text/SB451/id/2746638,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0451&pn=0433
1740045,2746611,text,77564,application/pdf,Introduced,https://legiscan.com/PA/text/SB452/id/2746611,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0452&pn=0434
1721906,2720402,text,71936,application/pdf,Introduced,https://legiscan.com/PA/text/SB453/id/2720402,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0453&pn=0378
1721906,3011254,text,80697,application/pdf,Amended,https://legiscan.com/PA/text/SB453/id/3011254,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0453&pn=1767
1740007,2746048,text,63041,application/pdf,Introduced,https://legiscan.com/PA/text/SB454/id/2746048,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0454&pn=0435
1740007,2963126,text,73989,application/pdf,Amended,https://legiscan.com/PA/text/SB454/id/2963126,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0454&pn=1430
1740104,2746123,text,66835,application/pdf,Introduced,https://legiscan.com/PA/text/SB455/id/2746123,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0455&pn=0440
1740126,2746646,text,61716,application/pdf,Introduced,https://legiscan.com/PA/text/SB456/id/2746646,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0456&pn=0436
1740015,2746031,text,68298,application/pdf,Introduced,https://legiscan.com/PA/text/SB457/id/2746031,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0457&pn=0441
1739979,2746086,text,64926,application/pdf,Introduced,https://legiscan.com/PA/text/SB458/id/2746086,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0458&pn=0437
1721804,2719996,text,84940,application/pdf,Introduced,https://legiscan.com/PA/text/SB459/id/2719996,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0459&pn=0379
1721804,2721349,text,85095,application/pdf,Amended,https://legiscan.com/PA/text/SB459/id/2721349,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0459&pn=0380
1721804,2722983,text,90705,application/pdf,Amended,https://legiscan.com/PA/text/SB459/id/2722983,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0459&pn=0383
1743132,2749758,text,66958,application/pdf,Introduced,https://legiscan.com/PA/text/SB460/id/2749758,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0460&pn=0513
1743132,2830866,text,73321,application/pdf,Amended,https://legiscan.com/PA/text/SB460/id/2830866,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0460&pn=0974
1739910,2746080,text,64542,application/pdf,Introduced,https://legiscan.com/PA/text/SB461/id/2746080,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0461&pn=0445
1726742,2726764,text,75219,application/pdf,Introduced,https://legiscan.com/PA/text/SB462/id/2726764,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0462&pn=0386
1726742,2824426,text,84009,application/pdf,Amended,https://legiscan.com/PA/text/SB462/id/2824426,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0462&pn=0837
1740538,2745623,text,62661,application/pdf,Introduced,https://legiscan.com/PA/text/SB463/id/2745623,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0463&pn=0448
1740446,2745528,text,66250,application/pdf,Introduced,https://legiscan.com/PA/text/SB464/id/2745528,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0464&pn=0449
1740446,3007510,text,72896,application/pdf,Amended,https://legiscan.com/PA/text/SB464/id/3007510,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0464&pn=1685
1740466,2745549,text,65241,application/pdf,Introduced,https://legiscan.com/PA/text/SB465/id/2745549,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0465&pn=0450
1724026,2722580,text,66109,application/pdf,Introduced,https://legiscan.com/PA/text/SB466/id/2722580,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0466&pn=0384
1740552,2745638,text,74764,application/pdf,Introduced,https://legiscan.com/PA/text/SB467/id/2745638,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0467&pn=0451
1740503,2745587,text,64735,application/pdf,Introduced,https://legiscan.com/PA/text/SB468/id/2745587,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0468&pn=0452
1740433,2745513,text,65604,application/pdf,Introduced,https://legiscan.com/PA/text/SB469/id/2745513,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0469&pn=0453
1740484,2745566,text,63374,application/pdf,Introduced,https://legiscan.com/PA/text/SB470/id/2745566,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0470&pn=0454
1740458,2745540,text,62910,application/pdf,Introduced,https://legiscan.com/PA/text/SB471/id/2745540,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0471&pn=0455
1740512,2745596,text,75844,application/pdf,Introduced,https://legiscan.com/PA/text/SB472/id/2745596,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0472&pn=0456
1741799,2747357,text,66340,application/pdf,Introduced,https://legiscan.com/PA/text/SB473/id/2747357,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0473&pn=0509
1741799,2843832,text,80114,application/pdf,Amended,https://legiscan.com/PA/text/SB473/id/2843832,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0473&pn=1152
1751831,2767157,text,64720,application/pdf,Introduced,https://legiscan.com/PA/text/SB474/id/2767157,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0474&pn=0580
1740496,2745580,text,69338,application/pdf,Introduced,https://legiscan.com/PA/text/SB475/id/2745580,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0475&pn=0457
1740478,2745561,text,68371,application/pdf,Introduced,https://legiscan.com/PA/text/SB476/id/2745561,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0476&pn=0458
1740532,2745617,text,65409,application/pdf,Introduced,https://legiscan.com/PA/text/SB477/id/2745617,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0477&pn=0459
1740603,2745691,text,64918,application/pdf,Introduced,https://legiscan.com/PA/text/SB478/id/2745691,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0478&pn=0463
1741701,2747269,text,64320,application/pdf,Introduced,https://legiscan.com/PA/text/SB479/id/2747269,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0479&pn=0510
1749047,2762500,text,335056,application/pdf,Introduced,https://legiscan.com/PA/text/SB480/id/2762500,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0480&pn=0560
1749046,2762499,text,63248,application/pdf,Introduced,https://legiscan.com/PA/text/SB481/id/2762499,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0481&pn=0561
1749046,2828668,text,68833,application/pdf,Amended,https://legiscan.com/PA/text/SB481/id/2828668,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0481&pn=0906
1749123,2762582,text,63403,application/pdf,Introduced,https://legiscan.com/PA/text/SB482/id/2762582,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0482&pn=0562
1749123,2828670,text,68403,application/pdf,Amended,https://legiscan.com/PA/text/SB482/id/2828670,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0482&pn=0907
1749019,2762471,text,60189,application/pdf,Introduced,https://legiscan.com/PA/text/SB483/id/2762471,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0483&pn=0563
1749019,2828667,text,65064,application/pdf,Amended,https://legiscan.com/PA/text/SB483/id/2828667,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0483&pn=0908
1749067,2762522,text,60121,application/pdf,Introduced,https://legiscan.com/PA/text/SB484/id/2762522,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0484&pn=0564
1749067,2828674,text,64958,application/pdf,Amended,https://legiscan.com/PA/text/SB484/id/2828674,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0484&pn=0909
1749025,2762477,text,63173,application/pdf,Introduced,https://legiscan.com/PA/text/SB485/id/2762477,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0485&pn=0565
1749025,2828664,text,68655,application/pdf,Amended,https://legiscan.com/PA/text/SB485/id/2828664,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0485&pn=0910
1749043,2762496,text,63081,application/pdf,Introduced,https://legiscan.com/PA/text/SB486/id/2762496,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0486&pn=0566
1749043,2828665,text,68671,application/pdf,Amended,https://legiscan.com/PA/text/SB486/id/2828665,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0486&pn=0911
1749116,2762574,text,61158,application/pdf,Introduced,https://legiscan.com/PA/text/SB487/id/2762574,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0487&pn=0567
1749116,2828669,text,66183,application/pdf,Amended,https://legiscan.com/PA/text/SB487/id/2828669,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0487&pn=0912
1749121,2762580,text,62584,application/pdf,Introduced,https://legiscan.com/PA/text/SB488/id/2762580,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0488&pn=0568
1749121,2828671,text,67985,application/pdf,Amended,https://legiscan.com/PA/text/SB488/id/2828671,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0488&pn=0913
1749081,2762538,text,69047,application/pdf,Introduced,https://legiscan.com/PA/text/SB489/id/2762538,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0489&pn=0569
1749081,2828666,text,74873,application/pdf,Amended,https://legiscan.com/PA/text/SB489/id/2828666,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0489&pn=0914
1756634,2783303,text,63638,application/pdf,Introduced,https://legiscan.com/PA/text/SB490/id/2783303,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0490&pn=0607
1740452,2745534,text,64166,application/pdf,Introduced,https://legiscan.com/PA/text/SB496/id/2745534,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0496&pn=0464
1740560,2745646,text,89104,application/pdf,Introduced,https://legiscan.com/PA/text/SB497/id/2745646,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0497&pn=0465
1740560,2797332,text,94944,application/pdf,Amended,https://legiscan.com/PA/text/SB497/id/2797332,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0497&pn=0691
1740560,2829142,text,94463,application/pdf,Amended,https://legiscan.com/PA/text/SB497/id/2829142,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0497&pn=0932
1740560,2831011,text,94248,application/pdf,Amended,https://legiscan.com/PA/text/SB497/id/2831011,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0497&pn=0979
1740560,2862649,text,96409,application/pdf,Amended,https://legiscan.com/PA/text/SB497/id/2862649,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0497&pn=1270
1740560,2977515,text,99381,application/pdf,Amended,https://legiscan.com/PA/text/SB497/id/2977515,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0497&pn=1517
1740585,2745672,text,125177,application/pdf,Introduced,https://legiscan.com/PA/text/SB498/id/2745672,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0498&pn=0466
1740437,2745518,text,64732,application/pdf,Introduced,https://legiscan.com/PA/text/SB499/id/2745518,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0499&pn=0467
1741725,2747290,text,76862,application/pdf,Introduced,https://legiscan.com/PA/text/SB500/id/2747290,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0500&pn=0484
1741725,2846386,text,85400,application/pdf,Amended,https://legiscan.com/PA/text/SB500/id/2846386,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0500&pn=1175
1740571,2745658,text,76470,application/pdf,Introduced,https://legiscan.com/PA/text/SB501/id/2745658,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0501&pn=0469
1740545,2745631,text,76079,application/pdf,Introduced,https://legiscan.com/PA/text/SB502/id/2745631,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0502&pn=0470
1748799,2762074,text,66195,application/pdf,Introduced,https://legiscan.com/PA/text/SB503/id/2762074,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0503&pn=0515
1728098,2729862,text,82936,application/pdf,Introduced,https://legiscan.com/PA/text/SB504/id/2729862,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0504&pn=0391
1748810,2762084,text,85378,application/pdf,Introduced,https://legiscan.com/PA/text/SB505/id/2762084,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0505&pn=0516
1729969,2732102,text,79586,application/pdf,Introduced,https://legiscan.com/PA/text/SB506/id/2732102,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0506&pn=0398
1729969,2824505,text,91388,application/pdf,Amended,https://legiscan.com/PA/text/SB506/id/2824505,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0506&pn=0843
1740578,2745666,text,66037,application/pdf,Introduced,https://legiscan.com/PA/text/SB507/id/2745666,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0507&pn=0472
1728139,2729863,text,70776,application/pdf,Introduced,https://legiscan.com/PA/text/SB508/id/2729863,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0508&pn=0392
1741887,2747438,text,65697,application/pdf,Introduced,https://legiscan.com/PA/text/SB509/id/2747438,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0509&pn=0478
1741855,2747408,text,63130,application/pdf,Introduced,https://legiscan.com/PA/text/SB510/id/2747408,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0510&pn=0476
1741773,2747335,text,78341,application/pdf,Introduced,https://legiscan.com/PA/text/SB511/id/2747335,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0511&pn=0480
1740519,2745604,text,112298,application/pdf,Introduced,https://legiscan.com/PA/text/SB512/id/2745604,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0512&pn=0473
1740566,2745653,text,66303,application/pdf,Introduced,https://legiscan.com/PA/text/SB513/id/2745653,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0513&pn=0474
1741767,2747330,text,67916,application/pdf,Introduced,https://legiscan.com/PA/text/SB514/id/2747330,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0514&pn=0481
1741712,2747278,text,69584,application/pdf,Introduced,https://legiscan.com/PA/text/SB515/id/2747278,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0515&pn=0485
1741751,2747315,text,89538,application/pdf,Introduced,https://legiscan.com/PA/text/SB516/id/2747315,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0516&pn=0486
1741697,2747265,text,65249,application/pdf,Introduced,https://legiscan.com/PA/text/SB517/id/2747265,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0517&pn=0487
1740524,2745609,text,67742,application/pdf,Introduced,https://legiscan.com/PA/text/SB518/id/2745609,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0518&pn=0475
1741810,2747367,text,71168,application/pdf,Introduced,https://legiscan.com/PA/text/SB519/id/2747367,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0519&pn=0492
1748996,2762241,text,71720,application/pdf,Introduced,https://legiscan.com/PA/text/SB520/id/2762241,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0520&pn=0519
1748996,2824483,text,77035,application/pdf,Amended,https://legiscan.com/PA/text/SB520/id/2824483,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0520&pn=0836
1741691,2747260,text,67707,application/pdf,Introduced,https://legiscan.com/PA/text/SB521/id/2747260,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0521&pn=0493
1741731,2747296,text,65513,application/pdf,Introduced,https://legiscan.com/PA/text/SB522/id/2747296,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0522&pn=0494
1741883,2747434,text,63224,application/pdf,Introduced,https://legiscan.com/PA/text/SB523/id/2747434,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0523&pn=0501
1741823,2747379,text,72182,application/pdf,Introduced,https://legiscan.com/PA/text/SB524/id/2747379,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0524&pn=0502
1761026,2798121,text,69343,application/pdf,Introduced,https://legiscan.com/PA/text/SB525/id/2798121,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0525&pn=0699
1741805,2747362,text,69549,application/pdf,Introduced,https://legiscan.com/PA/text/SB526/id/2747362,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0526&pn=0503
1741667,2747236,text,66878,application/pdf,Introduced,https://legiscan.com/PA/text/SB527/id/2747236,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0527&pn=0504
1741667,2824489,text,73626,application/pdf,Amended,https://legiscan.com/PA/text/SB527/id/2824489,https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0527&pn=0844
